rideable_type,member_casual,date,start_in_hot_zones,end_in_hot_zones,at_stations,count,ISweekday,ISholiday,temp,feelslike,snow,visibility
classic_bike,casual,2023-11-17,0.0,0.0,1,635,1,0,49.9,47.9,0.0,9.9
classic_bike,casual,2023-11-17,0.0,1.0,1,295,1,0,49.9,47.9,0.0,9.9
classic_bike,casual,2023-11-17,1.0,0.0,1,261,1,0,49.9,47.9,0.0,9.9
classic_bike,casual,2023-11-17,1.0,1.0,0,3,1,0,49.9,47.9,0.0,9.9
classic_bike,casual,2023-11-17,1.0,1.0,1,368,1,0,49.9,47.9,0.0,9.9
classic_bike,casual,2023-11-18,0.0,0.0,0,6,0,0,42.3,39.8,0.0,9.9
classic_bike,casual,2023-11-18,0.0,0.0,1,852,0,0,42.3,39.8,0.0,9.9
classic_bike,casual,2023-11-18,0.0,1.0,1,484,0,0,42.3,39.8,0.0,9.9
classic_bike,casual,2023-11-18,1.0,0.0,1,465,0,0,42.3,39.8,0.0,9.9
classic_bike,casual,2023-11-18,1.0,1.0,0,5,0,0,42.3,39.8,0.0,9.9
classic_bike,casual,2023-11-18,1.0,1.0,1,519,0,0,42.3,39.8,0.0,9.9
classic_bike,casual,2023-11-19,0.0,0.0,0,8,0,0,45.5,43.8,0.0,9.8
classic_bike,casual,2023-11-19,0.0,0.0,1,679,0,0,45.5,43.8,0.0,9.8
classic_bike,casual,2023-11-19,0.0,1.0,1,322,0,0,45.5,43.8,0.0,9.8
classic_bike,casual,2023-11-19,1.0,0.0,1,273,0,0,45.5,43.8,0.0,9.8
classic_bike,casual,2023-11-19,1.0,1.0,0,4,0,0,45.5,43.8,0.0,9.8
classic_bike,casual,2023-11-19,1.0,1.0,1,392,0,0,45.5,43.8,0.0,9.8
classic_bike,casual,2023-11-20,0.0,0.0,0,5,1,0,46.4,40.7,0.0,9.7
classic_bike,casual,2023-11-20,0.0,0.0,1,288,1,0,46.4,40.7,0.0,9.7
classic_bike,casual,2023-11-20,0.0,1.0,1,120,1,0,46.4,40.7,0.0,9.7
classic_bike,casual,2023-11-20,1.0,0.0,1,107,1,0,46.4,40.7,0.0,9.7
classic_bike,casual,2023-11-20,1.0,1.0,0,3,1,0,46.4,40.7,0.0,9.7
classic_bike,casual,2023-11-20,1.0,1.0,1,140,1,0,46.4,40.7,0.0,9.7
classic_bike,casual,2023-11-21,0.0,0.0,0,3,1,0,42.3,36.8,0.0,8.3
classic_bike,casual,2023-11-21,0.0,0.0,1,242,1,0,42.3,36.8,0.0,8.3
classic_bike,casual,2023-11-21,0.0,1.0,1,112,1,0,42.3,36.8,0.0,8.3
classic_bike,casual,2023-11-21,1.0,0.0,1,99,1,0,42.3,36.8,0.0,8.3
classic_bike,casual,2023-11-21,1.0,1.0,0,3,1,0,42.3,36.8,0.0,8.3
classic_bike,casual,2023-11-21,1.0,1.0,1,159,1,0,42.3,36.8,0.0,8.3
classic_bike,casual,2023-11-22,0.0,0.0,0,5,1,0,39.6,34.6,0.0,9.9
classic_bike,casual,2023-11-22,0.0,0.0,1,288,1,0,39.6,34.6,0.0,9.9
classic_bike,casual,2023-11-22,0.0,1.0,1,153,1,0,39.6,34.6,0.0,9.9
classic_bike,casual,2023-11-22,1.0,0.0,1,139,1,0,39.6,34.6,0.0,9.9
classic_bike,casual,2023-11-22,1.0,1.0,0,2,1,0,39.6,34.6,0.0,9.9
classic_bike,casual,2023-11-22,1.0,1.0,1,212,1,0,39.6,34.6,0.0,9.9
classic_bike,casual,2023-11-23,0.0,0.0,0,5,1,1,39.4,33.3,0.0,9.9
classic_bike,casual,2023-11-23,0.0,0.0,1,254,1,1,39.4,33.3,0.0,9.9
classic_bike,casual,2023-11-23,0.0,1.0,1,131,1,1,39.4,33.3,0.0,9.9
classic_bike,casual,2023-11-23,1.0,0.0,1,157,1,1,39.4,33.3,0.0,9.9
classic_bike,casual,2023-11-23,1.0,1.0,0,2,1,1,39.4,33.3,0.0,9.9
classic_bike,casual,2023-11-23,1.0,1.0,1,206,1,1,39.4,33.3,0.0,9.9
classic_bike,casual,2023-11-24,0.0,0.0,0,2,1,0,31.6,22.4,0.0,9.9
classic_bike,casual,2023-11-24,0.0,0.0,1,213,1,0,31.6,22.4,0.0,9.9
classic_bike,casual,2023-11-24,0.0,1.0,1,71,1,0,31.6,22.4,0.0,9.9
classic_bike,casual,2023-11-24,1.0,0.0,1,82,1,0,31.6,22.4,0.0,9.9
classic_bike,casual,2023-11-24,1.0,1.0,0,3,1,0,31.6,22.4,0.0,9.9
classic_bike,casual,2023-11-24,1.0,1.0,1,119,1,0,31.6,22.4,0.0,9.9
classic_bike,casual,2023-11-25,0.0,0.0,0,6,0,0,32.5,29.3,0.0,9.9
classic_bike,casual,2023-11-25,0.0,0.0,1,320,0,0,32.5,29.3,0.0,9.9
classic_bike,casual,2023-11-25,0.0,1.0,1,124,0,0,32.5,29.3,0.0,9.9
classic_bike,casual,2023-11-25,1.0,0.0,1,129,0,0,32.5,29.3,0.0,9.9
classic_bike,casual,2023-11-25,1.0,1.0,1,158,0,0,32.5,29.3,0.0,9.9
classic_bike,casual,2023-11-26,0.0,0.0,0,1,0,0,32.1,27.1,1.5,6.0
classic_bike,casual,2023-11-26,0.0,0.0,1,102,0,0,32.1,27.1,1.5,6.0
classic_bike,casual,2023-11-26,0.0,1.0,1,43,0,0,32.1,27.1,1.5,6.0
classic_bike,casual,2023-11-26,1.0,0.0,1,30,0,0,32.1,27.1,1.5,6.0
classic_bike,casual,2023-11-26,1.0,1.0,0,2,0,0,32.1,27.1,1.5,6.0
classic_bike,casual,2023-11-26,1.0,1.0,1,45,0,0,32.1,27.1,1.5,6.0
classic_bike,casual,2023-11-27,0.0,0.0,0,3,1,0,24.5,12.6,0.1,9.8
classic_bike,casual,2023-11-27,0.0,0.0,1,163,1,0,24.5,12.6,0.1,9.8
classic_bike,casual,2023-11-27,0.0,1.0,1,46,1,0,24.5,12.6,0.1,9.8
classic_bike,casual,2023-11-27,1.0,0.0,1,52,1,0,24.5,12.6,0.1,9.8
classic_bike,casual,2023-11-27,1.0,1.0,0,1,1,0,24.5,12.6,0.1,9.8
classic_bike,casual,2023-11-27,1.0,1.0,1,101,1,0,24.5,12.6,0.1,9.8
classic_bike,casual,2023-11-28,0.0,0.0,0,1,1,0,19.5,7.6,0.0,9.9
classic_bike,casual,2023-11-28,0.0,0.0,1,188,1,0,19.5,7.6,0.0,9.9
classic_bike,casual,2023-11-28,0.0,1.0,1,54,1,0,19.5,7.6,0.0,9.9
classic_bike,casual,2023-11-28,1.0,0.0,1,60,1,0,19.5,7.6,0.0,9.9
classic_bike,casual,2023-11-28,1.0,1.0,0,1,1,0,19.5,7.6,0.0,9.9
classic_bike,casual,2023-11-28,1.0,1.0,1,124,1,0,19.5,7.6,0.0,9.9
classic_bike,casual,2023-11-29,0.0,0.0,0,3,1,0,31.6,23.3,0.0,9.9
classic_bike,casual,2023-11-29,0.0,0.0,1,276,1,0,31.6,23.3,0.0,9.9
classic_bike,casual,2023-11-29,0.0,1.0,1,102,1,0,31.6,23.3,0.0,9.9
classic_bike,casual,2023-11-29,1.0,0.0,1,109,1,0,31.6,23.3,0.0,9.9
classic_bike,casual,2023-11-29,1.0,1.0,0,1,1,0,31.6,23.3,0.0,9.9
classic_bike,casual,2023-11-29,1.0,1.0,1,143,1,0,31.6,23.3,0.0,9.9
classic_bike,casual,2023-11-30,0.0,0.0,0,4,1,0,43.9,40.4,0.0,9.9
classic_bike,casual,2023-11-30,0.0,0.0,1,473,1,0,43.9,40.4,0.0,9.9
classic_bike,casual,2023-11-30,0.0,1.0,1,140,1,0,43.9,40.4,0.0,9.9
classic_bike,casual,2023-11-30,1.0,0.0,1,147,1,0,43.9,40.4,0.0,9.9
classic_bike,casual,2023-11-30,1.0,1.0,0,1,1,0,43.9,40.4,0.0,9.9
classic_bike,casual,2023-11-30,1.0,1.0,1,263,1,0,43.9,40.4,0.0,9.9
classic_bike,casual,2023-12-01,0.0,0.0,1,181,1,0,43.6,39.8,0.0,4.8
classic_bike,casual,2023-12-01,0.0,1.0,1,70,1,0,43.6,39.8,0.0,4.8
classic_bike,casual,2023-12-01,1.0,0.0,1,53,1,0,43.6,39.8,0.0,4.8
classic_bike,casual,2023-12-01,1.0,1.0,1,87,1,0,43.6,39.8,0.0,4.8
classic_bike,casual,2023-12-02,0.0,0.0,0,4,0,0,42.0,38.3,0.0,9.6
classic_bike,casual,2023-12-02,0.0,0.0,1,457,0,0,42.0,38.3,0.0,9.6
classic_bike,casual,2023-12-02,0.0,1.0,1,201,0,0,42.0,38.3,0.0,9.6
classic_bike,casual,2023-12-02,1.0,0.0,1,180,0,0,42.0,38.3,0.0,9.6
classic_bike,casual,2023-12-02,1.0,1.0,0,4,0,0,42.0,38.3,0.0,9.6
classic_bike,casual,2023-12-02,1.0,1.0,1,275,0,0,42.0,38.3,0.0,9.6
classic_bike,casual,2023-12-03,0.0,0.0,0,5,0,0,39.6,34.7,0.0,8.0
classic_bike,casual,2023-12-03,0.0,0.0,1,274,0,0,39.6,34.7,0.0,8.0
classic_bike,casual,2023-12-03,0.0,1.0,1,109,0,0,39.6,34.7,0.0,8.0
classic_bike,casual,2023-12-03,1.0,0.0,1,97,0,0,39.6,34.7,0.0,8.0
classic_bike,casual,2023-12-03,1.0,1.0,0,2,0,0,39.6,34.7,0.0,8.0
classic_bike,casual,2023-12-03,1.0,1.0,1,120,0,0,39.6,34.7,0.0,8.0
classic_bike,casual,2023-12-04,0.0,0.0,0,4,1,0,38.0,33.4,0.0,9.9
classic_bike,casual,2023-12-04,0.0,0.0,1,275,1,0,38.0,33.4,0.0,9.9
classic_bike,casual,2023-12-04,0.0,1.0,1,106,1,0,38.0,33.4,0.0,9.9
classic_bike,casual,2023-12-04,1.0,0.0,1,102,1,0,38.0,33.4,0.0,9.9
classic_bike,casual,2023-12-04,1.0,1.0,0,4,1,0,38.0,33.4,0.0,9.9
classic_bike,casual,2023-12-04,1.0,1.0,1,150,1,0,38.0,33.4,0.0,9.9
classic_bike,casual,2023-12-05,0.0,0.0,0,2,1,0,37.0,31.1,0.9,7.1
classic_bike,casual,2023-12-05,0.0,0.0,1,189,1,0,37.0,31.1,0.9,7.1
classic_bike,casual,2023-12-05,0.0,1.0,1,68,1,0,37.0,31.1,0.9,7.1
classic_bike,casual,2023-12-05,1.0,0.0,1,62,1,0,37.0,31.1,0.9,7.1
classic_bike,casual,2023-12-05,1.0,1.0,1,137,1,0,37.0,31.1,0.9,7.1
classic_bike,casual,2023-12-06,0.0,0.0,0,2,1,0,36.4,29.2,0.0,9.9
classic_bike,casual,2023-12-06,0.0,0.0,1,293,1,0,36.4,29.2,0.0,9.9
classic_bike,casual,2023-12-06,0.0,1.0,1,113,1,0,36.4,29.2,0.0,9.9
classic_bike,casual,2023-12-06,1.0,0.0,1,104,1,0,36.4,29.2,0.0,9.9
classic_bike,casual,2023-12-06,1.0,1.0,0,4,1,0,36.4,29.2,0.0,9.9
classic_bike,casual,2023-12-06,1.0,1.0,1,203,1,0,36.4,29.2,0.0,9.9
classic_bike,casual,2023-12-07,0.0,0.0,0,4,1,0,44.6,39.8,0.0,9.9
classic_bike,casual,2023-12-07,0.0,0.0,1,447,1,0,44.6,39.8,0.0,9.9
classic_bike,casual,2023-12-07,0.0,1.0,1,146,1,0,44.6,39.8,0.0,9.9
classic_bike,casual,2023-12-07,1.0,0.0,1,168,1,0,44.6,39.8,0.0,9.9
classic_bike,casual,2023-12-07,1.0,1.0,1,261,1,0,44.6,39.8,0.0,9.9
classic_bike,casual,2023-12-08,0.0,0.0,0,3,1,0,51.0,48.5,0.0,9.9
classic_bike,casual,2023-12-08,0.0,0.0,1,543,1,0,51.0,48.5,0.0,9.9
classic_bike,casual,2023-12-08,0.0,1.0,1,257,1,0,51.0,48.5,0.0,9.9
classic_bike,casual,2023-12-08,1.0,0.0,1,236,1,0,51.0,48.5,0.0,9.9
classic_bike,casual,2023-12-08,1.0,1.0,0,2,1,0,51.0,48.5,0.0,9.9
classic_bike,casual,2023-12-08,1.0,1.0,1,311,1,0,51.0,48.5,0.0,9.9
classic_bike,casual,2023-12-09,0.0,0.0,0,7,0,0,47.7,42.9,0.0,9.1
classic_bike,casual,2023-12-09,0.0,0.0,1,543,0,0,47.7,42.9,0.0,9.1
classic_bike,casual,2023-12-09,0.0,1.0,1,282,0,0,47.7,42.9,0.0,9.1
classic_bike,casual,2023-12-09,1.0,0.0,1,259,0,0,47.7,42.9,0.0,9.1
classic_bike,casual,2023-12-09,1.0,1.0,0,6,0,0,47.7,42.9,0.0,9.1
classic_bike,casual,2023-12-09,1.0,1.0,1,349,0,0,47.7,42.9,0.0,9.1
classic_bike,casual,2023-12-10,0.0,0.0,0,5,0,0,34.2,26.1,0.0,9.9
classic_bike,casual,2023-12-10,0.0,0.0,1,332,0,0,34.2,26.1,0.0,9.9
classic_bike,casual,2023-12-10,0.0,1.0,1,144,0,0,34.2,26.1,0.0,9.9
classic_bike,casual,2023-12-10,1.0,0.0,1,154,0,0,34.2,26.1,0.0,9.9
classic_bike,casual,2023-12-10,1.0,1.0,0,4,0,0,34.2,26.1,0.0,9.9
classic_bike,casual,2023-12-10,1.0,1.0,1,162,0,0,34.2,26.1,0.0,9.9
classic_bike,casual,2023-12-11,0.0,0.0,0,1,1,0,32.4,25.5,0.0,9.9
classic_bike,casual,2023-12-11,0.0,0.0,1,198,1,0,32.4,25.5,0.0,9.9
classic_bike,casual,2023-12-11,0.0,1.0,1,94,1,0,32.4,25.5,0.0,9.9
classic_bike,casual,2023-12-11,1.0,0.0,1,90,1,0,32.4,25.5,0.0,9.9
classic_bike,casual,2023-12-11,1.0,1.0,0,2,1,0,32.4,25.5,0.0,9.9
classic_bike,casual,2023-12-11,1.0,1.0,1,165,1,0,32.4,25.5,0.0,9.9
classic_bike,casual,2023-12-12,0.0,0.0,1,226,1,0,34.1,26.6,0.0,9.9
classic_bike,casual,2023-12-12,0.0,1.0,1,97,1,0,34.1,26.6,0.0,9.9
classic_bike,casual,2023-12-12,1.0,0.0,1,86,1,0,34.1,26.6,0.0,9.9
classic_bike,casual,2023-12-12,1.0,1.0,0,1,1,0,34.1,26.6,0.0,9.9
classic_bike,casual,2023-12-12,1.0,1.0,1,143,1,0,34.1,26.6,0.0,9.9
classic_bike,casual,2023-12-13,0.0,0.0,0,1,1,0,32.6,28.6,0.0,9.9
classic_bike,casual,2023-12-13,0.0,0.0,1,230,1,0,32.6,28.6,0.0,9.9
classic_bike,casual,2023-12-13,0.0,1.0,1,121,1,0,32.6,28.6,0.0,9.9
classic_bike,casual,2023-12-13,1.0,0.0,1,91,1,0,32.6,28.6,0.0,9.9
classic_bike,casual,2023-12-13,1.0,1.0,0,3,1,0,32.6,28.6,0.0,9.9
classic_bike,casual,2023-12-13,1.0,1.0,1,189,1,0,32.6,28.6,0.0,9.9
classic_bike,casual,2023-12-14,0.0,0.0,0,2,1,0,40.3,36.1,0.0,9.9
classic_bike,casual,2023-12-14,0.0,0.0,1,301,1,0,40.3,36.1,0.0,9.9
classic_bike,casual,2023-12-14,0.0,1.0,1,153,1,0,40.3,36.1,0.0,9.9
classic_bike,casual,2023-12-14,1.0,0.0,1,139,1,0,40.3,36.1,0.0,9.9
classic_bike,casual,2023-12-14,1.0,1.0,0,1,1,0,40.3,36.1,0.0,9.9
classic_bike,casual,2023-12-14,1.0,1.0,1,235,1,0,40.3,36.1,0.0,9.9
classic_bike,casual,2023-12-15,0.0,0.0,0,6,1,0,44.5,41.9,0.0,9.9
classic_bike,casual,2023-12-15,0.0,0.0,1,367,1,0,44.5,41.9,0.0,9.9
classic_bike,casual,2023-12-15,0.0,1.0,1,227,1,0,44.5,41.9,0.0,9.9
classic_bike,casual,2023-12-15,1.0,0.0,1,192,1,0,44.5,41.9,0.0,9.9
classic_bike,casual,2023-12-15,1.0,1.0,0,4,1,0,44.5,41.9,0.0,9.9
classic_bike,casual,2023-12-15,1.0,1.0,1,277,1,0,44.5,41.9,0.0,9.9
classic_bike,casual,2023-12-16,0.0,0.0,0,4,0,0,44.3,39.7,0.0,8.8
classic_bike,casual,2023-12-16,0.0,0.0,1,143,0,0,44.3,39.7,0.0,8.8
classic_bike,casual,2023-12-16,0.0,1.0,1,65,0,0,44.3,39.7,0.0,8.8
classic_bike,casual,2023-12-16,1.0,0.0,1,69,0,0,44.3,39.7,0.0,8.8
classic_bike,casual,2023-12-16,1.0,1.0,0,3,0,0,44.3,39.7,0.0,8.8
classic_bike,casual,2023-12-16,1.0,1.0,1,87,0,0,44.3,39.7,0.0,8.8
classic_bike,casual,2023-12-17,0.0,0.0,0,6,0,0,42.3,36.5,0.0,8.6
classic_bike,casual,2023-12-17,0.0,0.0,1,278,0,0,42.3,36.5,0.0,8.6
classic_bike,casual,2023-12-17,0.0,1.0,1,123,0,0,42.3,36.5,0.0,8.6
classic_bike,casual,2023-12-17,1.0,0.0,1,137,0,0,42.3,36.5,0.0,8.6
classic_bike,casual,2023-12-17,1.0,1.0,0,2,0,0,42.3,36.5,0.0,8.6
classic_bike,casual,2023-12-17,1.0,1.0,1,171,0,0,42.3,36.5,0.0,8.6
classic_bike,casual,2023-12-18,0.0,0.0,1,122,1,0,30.5,19.3,0.0,9.7
classic_bike,casual,2023-12-18,0.0,1.0,1,60,1,0,30.5,19.3,0.0,9.7
classic_bike,casual,2023-12-18,1.0,0.0,1,55,1,0,30.5,19.3,0.0,9.7
classic_bike,casual,2023-12-18,1.0,1.0,0,1,1,0,30.5,19.3,0.0,9.7
classic_bike,casual,2023-12-18,1.0,1.0,1,121,1,0,30.5,19.3,0.0,9.7
classic_bike,casual,2023-12-19,0.0,0.0,0,4,1,0,26.4,17.7,0.0,9.9
classic_bike,casual,2023-12-19,0.0,0.0,1,147,1,0,26.4,17.7,0.0,9.9
classic_bike,casual,2023-12-19,0.0,1.0,1,76,1,0,26.4,17.7,0.0,9.9
classic_bike,casual,2023-12-19,1.0,0.0,1,57,1,0,26.4,17.7,0.0,9.9
classic_bike,casual,2023-12-19,1.0,1.0,0,3,1,0,26.4,17.7,0.0,9.9
classic_bike,casual,2023-12-19,1.0,1.0,1,123,1,0,26.4,17.7,0.0,9.9
classic_bike,casual,2023-12-20,0.0,0.0,0,4,1,0,36.9,32.2,0.0,9.9
classic_bike,casual,2023-12-20,0.0,0.0,1,236,1,0,36.9,32.2,0.0,9.9
classic_bike,casual,2023-12-20,0.0,1.0,1,106,1,0,36.9,32.2,0.0,9.9
classic_bike,casual,2023-12-20,1.0,0.0,1,112,1,0,36.9,32.2,0.0,9.9
classic_bike,casual,2023-12-20,1.0,1.0,0,1,1,0,36.9,32.2,0.0,9.9
classic_bike,casual,2023-12-20,1.0,1.0,1,180,1,0,36.9,32.2,0.0,9.9
classic_bike,casual,2023-12-21,0.0,0.0,0,6,1,0,42.4,39.8,0.0,9.9
classic_bike,casual,2023-12-21,0.0,0.0,1,259,1,0,42.4,39.8,0.0,9.9
classic_bike,casual,2023-12-21,0.0,1.0,1,140,1,0,42.4,39.8,0.0,9.9
classic_bike,casual,2023-12-21,1.0,0.0,1,132,1,0,42.4,39.8,0.0,9.9
classic_bike,casual,2023-12-21,1.0,1.0,0,1,1,0,42.4,39.8,0.0,9.9
classic_bike,casual,2023-12-21,1.0,1.0,1,164,1,0,42.4,39.8,0.0,9.9
classic_bike,casual,2023-12-22,0.0,0.0,0,2,1,0,44.7,41.5,0.0,7.4
classic_bike,casual,2023-12-22,0.0,0.0,1,142,1,0,44.7,41.5,0.0,7.4
classic_bike,casual,2023-12-22,0.0,1.0,1,55,1,0,44.7,41.5,0.0,7.4
classic_bike,casual,2023-12-22,1.0,0.0,1,50,1,0,44.7,41.5,0.0,7.4
classic_bike,casual,2023-12-22,1.0,1.0,0,1,1,0,44.7,41.5,0.0,7.4
classic_bike,casual,2023-12-22,1.0,1.0,1,78,1,0,44.7,41.5,0.0,7.4
classic_bike,casual,2023-12-23,0.0,0.0,0,7,0,0,46.5,45.6,0.0,2.2
classic_bike,casual,2023-12-23,0.0,0.0,1,246,0,0,46.5,45.6,0.0,2.2
classic_bike,casual,2023-12-23,0.0,1.0,1,92,0,0,46.5,45.6,0.0,2.2
classic_bike,casual,2023-12-23,1.0,0.0,1,87,0,0,46.5,45.6,0.0,2.2
classic_bike,casual,2023-12-23,1.0,1.0,1,143,0,0,46.5,45.6,0.0,2.2
classic_bike,casual,2023-12-24,0.0,0.0,0,19,0,0,51.9,51.5,0.0,4.9
classic_bike,casual,2023-12-24,0.0,0.0,1,284,0,0,51.9,51.5,0.0,4.9
classic_bike,casual,2023-12-24,0.0,1.0,1,103,0,0,51.9,51.5,0.0,4.9
classic_bike,casual,2023-12-24,1.0,0.0,1,92,0,0,51.9,51.5,0.0,4.9
classic_bike,casual,2023-12-24,1.0,1.0,0,4,0,0,51.9,51.5,0.0,4.9
classic_bike,casual,2023-12-24,1.0,1.0,1,127,0,0,51.9,51.5,0.0,4.9
classic_bike,casual,2023-12-25,0.0,0.0,0,2,1,1,54.6,54.6,0.0,8.5
classic_bike,casual,2023-12-25,0.0,0.0,1,157,1,1,54.6,54.6,0.0,8.5
classic_bike,casual,2023-12-25,0.0,1.0,1,71,1,1,54.6,54.6,0.0,8.5
classic_bike,casual,2023-12-25,1.0,0.0,1,49,1,1,54.6,54.6,0.0,8.5
classic_bike,casual,2023-12-25,1.0,1.0,0,5,1,1,54.6,54.6,0.0,8.5
classic_bike,casual,2023-12-25,1.0,1.0,1,96,1,1,54.6,54.6,0.0,8.5
classic_bike,casual,2023-12-26,0.0,0.0,0,3,1,0,40.9,36.8,0.0,9.1
classic_bike,casual,2023-12-26,0.0,0.0,1,218,1,0,40.9,36.8,0.0,9.1
classic_bike,casual,2023-12-26,0.0,1.0,1,87,1,0,40.9,36.8,0.0,9.1
classic_bike,casual,2023-12-26,1.0,0.0,1,87,1,0,40.9,36.8,0.0,9.1
classic_bike,casual,2023-12-26,1.0,1.0,0,1,1,0,40.9,36.8,0.0,9.1
classic_bike,casual,2023-12-26,1.0,1.0,1,127,1,0,40.9,36.8,0.0,9.1
classic_bike,casual,2023-12-27,0.0,0.0,0,1,1,0,38.2,33.1,0.0,9.9
classic_bike,casual,2023-12-27,0.0,0.0,1,270,1,0,38.2,33.1,0.0,9.9
classic_bike,casual,2023-12-27,0.0,1.0,1,105,1,0,38.2,33.1,0.0,9.9
classic_bike,casual,2023-12-27,1.0,0.0,1,156,1,0,38.2,33.1,0.0,9.9
classic_bike,casual,2023-12-27,1.0,1.0,0,1,1,0,38.2,33.1,0.0,9.9
classic_bike,casual,2023-12-27,1.0,1.0,1,177,1,0,38.2,33.1,0.0,9.9
classic_bike,casual,2023-12-28,0.0,0.0,0,1,1,0,40.0,33.4,0.0,6.2
classic_bike,casual,2023-12-28,0.0,0.0,1,109,1,0,40.0,33.4,0.0,6.2
classic_bike,casual,2023-12-28,0.0,1.0,1,54,1,0,40.0,33.4,0.0,6.2
classic_bike,casual,2023-12-28,1.0,0.0,1,30,1,0,40.0,33.4,0.0,6.2
classic_bike,casual,2023-12-28,1.0,1.0,1,78,1,0,40.0,33.4,0.0,6.2
classic_bike,casual,2023-12-29,0.0,0.0,0,1,1,0,39.6,33.2,0.0,5.9
classic_bike,casual,2023-12-29,0.0,0.0,1,199,1,0,39.6,33.2,0.0,5.9
classic_bike,casual,2023-12-29,0.0,1.0,1,47,1,0,39.6,33.2,0.0,5.9
classic_bike,casual,2023-12-29,1.0,0.0,1,80,1,0,39.6,33.2,0.0,5.9
classic_bike,casual,2023-12-29,1.0,1.0,0,2,1,0,39.6,33.2,0.0,5.9
classic_bike,casual,2023-12-29,1.0,1.0,1,111,1,0,39.6,33.2,0.0,5.9
classic_bike,casual,2023-12-30,0.0,0.0,0,3,0,0,33.1,26.9,0.0,8.3
classic_bike,casual,2023-12-30,0.0,0.0,1,309,0,0,33.1,26.9,0.0,8.3
classic_bike,casual,2023-12-30,0.0,1.0,1,98,0,0,33.1,26.9,0.0,8.3
classic_bike,casual,2023-12-30,1.0,0.0,1,93,0,0,33.1,26.9,0.0,8.3
classic_bike,casual,2023-12-30,1.0,1.0,0,2,0,0,33.1,26.9,0.0,8.3
classic_bike,casual,2023-12-30,1.0,1.0,1,148,0,0,33.1,26.9,0.0,8.3
classic_bike,casual,2023-12-31,0.0,0.0,0,6,0,0,34.1,26.2,0.6,7.8
classic_bike,casual,2023-12-31,0.0,0.0,1,152,0,0,34.1,26.2,0.6,7.8
classic_bike,casual,2023-12-31,0.0,1.0,1,70,0,0,34.1,26.2,0.6,7.8
classic_bike,casual,2023-12-31,1.0,0.0,1,68,0,0,34.1,26.2,0.6,7.8
classic_bike,casual,2023-12-31,1.0,1.0,0,1,0,0,34.1,26.2,0.6,7.8
classic_bike,casual,2023-12-31,1.0,1.0,1,83,0,0,34.1,26.2,0.6,7.8
classic_bike,member,2022-01-01,0.0,0.0,0,2,0,1,34.8,24.3,0.3,4.6
classic_bike,member,2022-01-01,0.0,0.0,1,238,0,1,34.8,24.3,0.3,4.6
classic_bike,member,2022-01-01,0.0,1.0,1,123,0,1,34.8,24.3,0.3,4.6
classic_bike,member,2022-01-01,1.0,0.0,1,114,0,1,34.8,24.3,0.3,4.6
classic_bike,member,2022-01-01,1.0,1.0,0,1,0,1,34.8,24.3,0.3,4.6
classic_bike,member,2022-01-01,1.0,1.0,1,208,0,1,34.8,24.3,0.3,4.6
classic_bike,member,2022-01-02,0.0,0.0,0,2,0,0,23.5,13.0,1.7,7.9
classic_bike,member,2022-01-02,0.0,0.0,1,270,0,0,23.5,13.0,1.7,7.9
classic_bike,member,2022-01-02,0.0,1.0,1,124,0,0,23.5,13.0,1.7,7.9
classic_bike,member,2022-01-02,1.0,0.0,1,124,0,0,23.5,13.0,1.7,7.9
classic_bike,member,2022-01-02,1.0,1.0,0,1,0,0,23.5,13.0,1.7,7.9
classic_bike,member,2022-01-02,1.0,1.0,1,213,0,0,23.5,13.0,1.7,7.9
classic_bike,member,2022-01-03,0.0,0.0,0,4,1,0,17.2,6.9,0.7,9.9
classic_bike,member,2022-01-03,0.0,0.0,1,497,1,0,17.2,6.9,0.7,9.9
classic_bike,member,2022-01-03,0.0,1.0,1,213,1,0,17.2,6.9,0.7,9.9
classic_bike,member,2022-01-03,1.0,0.0,1,240,1,0,17.2,6.9,0.7,9.9
classic_bike,member,2022-01-03,1.0,1.0,0,1,1,0,17.2,6.9,0.7,9.9
classic_bike,member,2022-01-03,1.0,1.0,1,394,1,0,17.2,6.9,0.7,9.9
classic_bike,member,2022-01-04,0.0,0.0,0,12,1,0,29.8,19.8,0.0,9.9
classic_bike,member,2022-01-04,0.0,0.0,1,674,1,0,29.8,19.8,0.0,9.9
classic_bike,member,2022-01-04,0.0,1.0,1,318,1,0,29.8,19.8,0.0,9.9
classic_bike,member,2022-01-04,1.0,0.0,1,306,1,0,29.8,19.8,0.0,9.9
classic_bike,member,2022-01-04,1.0,1.0,0,11,1,0,29.8,19.8,0.0,9.9
classic_bike,member,2022-01-04,1.0,1.0,1,629,1,0,29.8,19.8,0.0,9.9
classic_bike,member,2022-01-05,0.0,0.0,0,5,1,0,19.7,3.7,0.0,6.1
classic_bike,member,2022-01-05,0.0,0.0,1,342,1,0,19.7,3.7,0.0,6.1
classic_bike,member,2022-01-05,0.0,1.0,1,177,1,0,19.7,3.7,0.0,6.1
classic_bike,member,2022-01-05,1.0,0.0,1,192,1,0,19.7,3.7,0.0,6.1
classic_bike,member,2022-01-05,1.0,1.0,0,12,1,0,19.7,3.7,0.0,6.1
classic_bike,member,2022-01-05,1.0,1.0,1,374,1,0,19.7,3.7,0.0,6.1
