date,count,temp,snow,visibility,rideable_type,member_casual,start_in_hot_zones,end_in_hot_zones,at_stations,ISweekday,ISholiday
2023-11-03,14681,50.8,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-04,16177,49.9,0.0,9.7,electric_bike,member,0.0,0.0,1,0,0
2023-11-05,13589,49.6,0.0,8.0,electric_bike,member,0.0,0.0,1,0,0
2023-11-06,16356,60.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-11-07,15480,49.8,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-08,13562,51.9,0.0,9.0,electric_bike,member,0.0,0.0,1,1,0
2023-11-09,18127,49.1,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-10,13225,42.0,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-11,13556,42.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,1
2023-11-12,12174,49.1,0.0,9.9,electric_bike,casual,0.0,0.0,1,0,0
2023-11-13,15098,50.7,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-14,16869,48.7,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-15,17360,53.0,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-16,18016,56.8,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-17,13692,49.9,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-18,12955,42.3,0.0,9.9,electric_bike,member,1.0,0.0,1,0,0
2023-11-19,9877,45.5,0.0,9.8,electric_bike,member,0.0,0.0,1,0,0
2023-11-20,9042,46.4,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-11-21,8728,42.3,0.0,8.3,electric_bike,member,0.0,0.0,1,1,0
2023-11-22,8776,39.6,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-11-23,4317,39.4,0.0,9.9,electric_bike,member,0.0,0.0,1,1,1
2023-11-24,4336,31.6,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,1,0
2023-11-25,5492,32.5,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-11-26,3107,32.1,1.5,6.0,electric_bike,member,0.0,0.0,1,0,0
2023-11-27,6888,24.5,0.1,9.8,electric_bike,member,0.0,0.0,1,1,0
2023-11-28,7603,19.5,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-29,10217,31.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-11-30,13144,43.9,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-01,5341,43.6,0.0,4.8,electric_bike,member,0.0,0.0,1,1,0
2023-12-02,9186,42.0,0.0,9.6,electric_bike,member,0.0,0.0,1,0,0
2023-12-03,6019,39.6,0.0,8.0,electric_bike,member,0.0,0.0,1,0,0
2023-12-04,9652,38.0,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-05,7754,37.0,0.9,7.099999999999999,electric_bike,member,0.0,0.0,1,1,0
2023-12-06,10345,36.4,0.0,9.9,electric_bike,member,1.0,0.0,1,1,0
2023-12-07,12572,44.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-08,12949,51.0,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-09,9753,47.7,0.0,9.1,electric_bike,member,0.0,0.0,1,0,0
2023-12-10,6263,34.2,0.0,9.9,electric_bike,member,0.0,0.0,1,0,0
2023-12-11,8344,32.4,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-12,9298,34.1,0.0,9.900000000000002,electric_bike,member,0.0,0.0,1,1,0
2023-12-13,9633,32.6,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-14,10975,40.3,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-15,10996,44.5,0.0,9.9,electric_bike,casual,0.0,0.0,1,1,0
2023-12-16,3944,44.3,0.0,8.8,electric_bike,member,0.0,0.0,1,0,0
2023-12-17,6187,42.3,0.0,8.6,electric_bike,member,0.0,0.0,1,0,0
2023-12-18,6511,30.5,0.0,9.7,electric_bike,member,0.0,0.0,1,1,0
2023-12-19,7045,26.399999999999995,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-20,8565,36.9,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-21,8510,42.4,0.0,9.9,electric_bike,member,1.0,0.0,1,1,0
2023-12-22,4343,44.7,0.0,7.4,electric_bike,member,0.0,0.0,1,1,0
2023-12-23,4796,46.5,0.0,2.2,electric_bike,member,0.0,0.0,1,0,0
2023-12-24,4199,51.9,0.0,4.900000000000001,electric_bike,member,0.0,0.0,1,0,0
2023-12-25,1889,54.6,0.0,8.5,electric_bike,member,0.0,0.0,1,1,1
2023-12-26,4428,40.9,0.0,9.1,electric_bike,member,0.0,0.0,1,1,0
2023-12-27,5954,38.20000000000001,0.0,9.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-28,3860,40.0,0.0,6.2,electric_bike,member,0.0,0.0,1,1,0
2023-12-29,4839,39.6,0.0,5.9,electric_bike,member,0.0,0.0,1,1,0
2023-12-30,5046,33.1,0.0,8.3,electric_bike,member,0.0,0.0,1,0,0
2023-12-31,2978,34.1,0.6,7.8,electric_bike,member,0.0,0.0,1,0,0
